"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3LS2AMNW5GKCZ9JB6HAFIQKRPKJOQG","AKOX5C7VP718G","Approved","Mon Jun 19 13:50:52 PDT 2017","Mon Jun 19 13:53:30 PDT 2017","Thu Jun 22 13:53:30 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","158","100% (22/22)","100% (19/19)","100% (19/19)","0","I saw that movie Split last night have you seen it?","I though it was ok.  I called the twist from a mile away.","No, was it good?","It was definitely tense.  This guy takes these three girls from a parking lot and holds them hostage only he's got multiple personalities.","Definitely sounds interesting.  Didn't M. Night Shyamalan do that one?","Yeah and its kind of related to Unbreakable but I won't spoil it for you.","Thanks, maybe he's making a come back.","I think so.  The Visit was good too.  I never did hate his movies though.","I thought Lady in the Water was an absolute bomb.","Oh yeah, that one was no good.  People didn't like The Village though and I did.","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3OXV7EAXLFKU32758ACPOI5PUR563Y","A1TK0QMCW1WKBO","Approved","Mon Jun 19 12:44:37 PDT 2017","Mon Jun 19 13:28:15 PDT 2017","Thu Jun 22 13:28:15 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","2618","100% (9/9)","100% (9/9)","100% (9/9)","0","Do you like thriller movies, and if so which ones?","Yeah, another great thriller by him is Memento.","I really liked that movie Disturbia with Shia in it.","Oh, I remember that one, with the neighbor who turned out to be a killer.","Yeah, that movie had me on the edge of my seat the whole time.","It was pretty good, I really liked Inception.","That is a good movie, but do you really think it is a thriller?","Yeah I do, a lot of that movie had my heart beating fast, I was on the edge of my seat.","Inception is one of the best movies of our time.","I agree, pretty much anything Christopher Nolan does is great!","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3Q8GYXHFEQWMXY3AWKDLPFVJ4GEC57","A25TXFNND81Q0S","Approved","Wed Jun 21 19:57:55 PDT 2017","Wed Jun 21 20:01:56 PDT 2017","Sat Jun 24 20:01:56 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","241","100% (7/7)","100% (7/7)","100% (7/7)","0","Are there any good thriller movies out in theaters?","I'll get some tickets when they're available!","No. ""The Mummy"" is atrocious, but ""American Assassin"" might be fun.","Isn't that based off of the Mitch Rapp novels?","Yes. The trailers make it look fun.","I wonder how they might make it different from the Jack Ryan movies.","It should be more energetic and modern.","What makes you think that?","Hollywood likes to repeat itself a lot, but I think that Michael Keaton will take it to the next level.","If he's in it, I'm going to see it.","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3VBEN272MLT0KCHQA2MC8HQQGP7SGM","APF1EAZT104LQ","Approved","Tue Jun 20 15:49:52 PDT 2017","Tue Jun 20 15:52:32 PDT 2017","Fri Jun 23 15:52:32 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","160","100% (194/194)","100% (187/187)","100% (179/179)","0","Did you like Alien?","Ian Holm was awesome in that movie.","Yes, I loved it.","Do you think of it as a horror film?","Yes, but it is very suspenseful.","How do you figure>","Because the whole time they are looking for the alien and it creates a sense of tension.","That is true. You never know where it is.","Did you think it was directed well?","Yes, the way it was shot was so cool. I really felt like I was on board with everyone.","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3WQQ9FUS6BOMABU6GIOTQFZSOG28BB","A29AX5O8KL48F8","Approved","Mon Jun 19 18:04:51 PDT 2017","Mon Jun 19 18:10:54 PDT 2017","Thu Jun 22 18:10:54 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","363","100% (183/183)","100% (166/166)","100% (151/151)","0","What are your thoughts on the revenant movie?","I would even argue for all time.He is really up there for me. I think many more oscars are in his future or at least performances worthy of an oscar.","Leonardo DiCaprio is a great actor but this role was overrated.","What? This is the role he finally won an oscar with.","That is exactly my point. I think he deserved an oscar for multiple other roles outside of this one.","I thought Leonardo DiCaprio's oscar was well deserved for this role.","I think he deserved an oscar.. in general. But I THINK THE ACADEMY JUST HAD TO GIVE HIM ONE AT THIS POINT AND OTHER ROLES WERE MORE DESERVING.","I for one am just glad he finally got an oscar for anything. it had been a long time coming.","I do agree with you there. He had given so many worthy performances.","Leonardo DiCaprio is one of the greatest living actors ever.","x",""
"36FFXPMST9IW0WMEXPIKKSX3SE0HO3","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3XM0HYN6NLT5N657CQSUD903GROPET","AD8JNBDMO3NED","Approved","Wed Jun 21 17:30:22 PDT 2017","Wed Jun 21 17:34:22 PDT 2017","Sat Jun 24 17:34:22 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","240","100% (31/31)","100% (31/31)","100% (31/31)","0","Do you like thriller movies?","now I can't wait","oh yeah, watching a thriller always make me feel refreshing after a day's mundane work","ok, the movie I'm referring to is The Ring","I heard there are multiple iterations of them, which one should I watch?","oh, definitely the one with Naomi Watts in it, she's such a brilliant actor","oh Naomi Watts, I've seen her movies, she's really great. Looks like I have to watch the movie","haha, I hope you don't get panic with phone or TV after watching the movie","yeah, why is that, doesn't make any sense?","well you'll know once you finish watching the movie","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","33NF62TLXKWCNVUJDZYDE8RWRMWJKJ","AX9F74K2MF07B","Approved","Tue Jun 20 08:08:42 PDT 2017","Tue Jun 20 08:15:50 PDT 2017","Fri Jun 23 08:15:50 PDT 2017","Thu Jun 22 00:22:09 PDT 2017","","","428","100% (8/8)","100% (8/8)","100% (8/8)","0","What do you think of that one new movie about a guy with split personalities?","Oh yeah I definitely would since it did keep me in suspense a lot with this one.","You mean the movie Split by M. Night Shyamalan?","Yeah that movie was pretty freaky in some ways. I found the Beast and Hedwig personality to be the most creepiest.","No kidding. James McAvoy's portrayal of that character and all the personalities was pretty amazing.","What did you think of the twist at the end?","I was a bit surprised since I didn't realize it was in the same universe as unbreakable. I would definitely like to see another sequel where David Dunn goes after The Horde.","Do you think Casey told the cop lady at the end of the movie about what her uncle did when they found her from The Horde?","I think so because she gave them this look as if she was going to.","If they do make a sequel to this movie about The Horde played by James McAvoy, would you see it?","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","38F5OAUN5O6S1AS9656JYQ6V8DZH7J","A1WBGYZ6Y8NJ9","Approved","Wed Jun 21 13:43:32 PDT 2017","Wed Jun 21 14:00:09 PDT 2017","Sat Jun 24 14:00:09 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","997","100% (387/387)","100% (344/344)","100% (303/303)","0","You know my favorite genre","Can Stallone still do it though?","What is your favorite genre","The Thriller an action movies mixed","What sort of movie are you refferring to","Like the newest Rambo movie","Oh that was a good one","I really really enjoyed it","Yeah it was pretty tight","I want another one","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3B2X28YI3X9Z6XBIN3RV6131IMTB6B","A2FI2VTA8JVYS6","Approved","Tue Jun 20 05:01:23 PDT 2017","Tue Jun 20 05:07:10 PDT 2017","Fri Jun 23 05:07:10 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","347","100% (92/92)","100% (83/83)","100% (59/59)","0","Did you ever see Zodiac?","I like him.","No I missed that one.","I watched it twice.","Oh really, its that good?","Yes its really great.","What makes it so good.","It is truly thrilling.","Ok that is a fun watch then.","Yes, Jake Gyllenhaal does a great job.","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3BDCF01OGYOD2Q70KZBH3VJZTQ3YLO","A3BHD6HK03RHAV","Approved","Tue Jun 20 06:10:25 PDT 2017","Tue Jun 20 06:14:11 PDT 2017","Fri Jun 23 06:14:11 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","226","100% (1/1)","100% (1/1)","100% (1/1)","0","What good movies have you seen lately?","Inception truly was terrifying, not knowing whether he's in reality or not.","One movie that really messed with my mind is The prestige.","Oh, isn't that the movie about the magician duel?","yeah, that's one way to put it. I just love Christopher Nolan movies man.","My wife called The prestige a movie between batman and Wolverine in an alternate universe.","Seeing Christian Bale as anyone but batman is hard, he really is an embodiment of Batman.","His work in other movies aren't as great, I think that Leonardo Dicaprio plays Christopher Nolan movies well.","What other movies has he been in?","Inception was a classic and Shutter Island was another one.","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3G2UL9A02E8C4L8SAMFF1ZH5ZWL764","ATADQXPHL10Y8","Approved","Tue Jun 20 09:37:47 PDT 2017","Tue Jun 20 09:48:52 PDT 2017","Fri Jun 23 09:48:52 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","665","100% (430/430)","100% (260/260)","100% (212/212)","0","Would you consider Fight Club a thriller?","Yeah he did and I loved it.","I could argue for and against that claim.","Well I think its a thriller because you are waiting to see whats going on","It had one of the best plot twists I have ever seen.","Yeah Edward Norton and Brad Pitt did such a good job in it.","I think their acting made it such a good twist","I didnt see them being the same character.","And the rest of the cast was great too","Leto played a great role","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3K9FOBBF2IDJQR3MDX26MFLSP5ENL0","A3BDQO85R6WOO1","Approved","Mon Jun 19 18:01:19 PDT 2017","Mon Jun 19 18:04:23 PDT 2017","Thu Jun 22 18:04:23 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","184","100% (10/10)","100% (10/10)","100% (10/10)","0","What's your favorite old thriller, a classic.","You won't be sorry if you do!","Wait Until Dark, with Audrey Hepburn and Alan Arkin.","Why do you like it so much?","First of all, Audrey Hepburn is one of my favorite actresses, and secondly it's a fantastic movie.","What's it about?","It's about a blind woman who lives in an apartment and drug smugglers are looking for a heroin filled doll and think she has it.","Oh, wow! That's different!","I guess you could say that, but it's the acting and the suspense that make it so good.","I'm going to have to look for that one, it sounds like something I'd like to watch.","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3RWE2M8QWI46TVE0O4GNOVT4M9G0NL","A34QZDSTKZ3JO9","Approved","Tue Jun 20 19:05:58 PDT 2017","Tue Jun 20 19:08:50 PDT 2017","Fri Jun 23 19:08:50 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","172","100% (183/183)","100% (172/172)","100% (140/140)","0","Did you ever see Death Proof?","Did you know she is a stunt woman in real life?","What is that?","It's a Tarentino film.  A guy is using a car to kill people.","Oh, he's chasing them down in that black car, right?","Yeah!  That's the one.","Sure, I've seen it, but it's been a while.","What's your favorite part?","I like the whole second half.  You know when the girls are chasing the guy down.","Yeah I was freaking out when that girl was on the hood!","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3SNVL38CI5MPFHOD37HRR4E114SCK7","A1CF6U3GF7DZEJ","Approved","Wed Jun 21 07:46:07 PDT 2017","Wed Jun 21 07:49:52 PDT 2017","Sat Jun 24 07:49:52 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","225","100% (117/117)","100% (107/107)","100% (96/96)","0","I just saw Blue Velvet.","Bruce's cute daughter!","That's a classic.  David Lynch?","Yes.","Who was the bad guy?","Dennis Hopper.","And the beautiful woman?","The great Isabella Rossellini.","Wow, anybody else?","Laura Dern.","x",""
"3YLTXLH3DF0ELWYFCPVZ9S2T2JWHPK","3L55M9M850MNBHCET5Z8RRS4HFU9O7","Create a dialog on thriller movies for ten sentences","Create a dialog on thriller movies for ten sentences","dialog, chat, movies, film, entertainment, arts, conversation, writing, thriller, suspenseful, creative","$0.40","Mon Jun 19 10:40:44 PDT 2017","9","BatchId:2840976;OriginalHitTemplateId:920937340;","7200","259200","Mon Jun 26 10:40:44 PDT 2017","","","3V0Z7YWSIZUQXAQN5I6SH0GW5CZ2VP","AD8JNBDMO3NED","Approved","Wed Jun 21 17:26:59 PDT 2017","Wed Jun 21 17:29:03 PDT 2017","Sat Jun 24 17:29:03 PDT 2017","Thu Jun 22 00:22:10 PDT 2017","","","124","100% (31/31)","100% (31/31)","100% (31/31)","0","Have you seen the movie The Witch that came out last year?","yeah, that's the underlying tone, not many people noticing it anyway","Oh yeah, I wanted to see it badly after I saw the trailer","so what do you think","I think it's scary in a total different way, and it has some religious implications to it","oh yeah, what was that?","I think the isolated environment may indicate what would happen to some very devoted religious people if they're separated from the rest of the society","what would happen?","it would drive them crazy","sounds depressing","x",""
